%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1580683360973035891,172,1580683360972312927,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683361974426333,173,1580683361973782062,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683362963817932,174,1580683362963053941,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683363963558688,175,1580683363962896108,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683364972835186,176,1580683364972228050,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683365969363393,177,1580683365968772888,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683366969880867,178,1580683366969274997,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683367973737200,179,1580683367973109006,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683368973625330,180,1580683368973025083,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683369962420640,181,1580683369961775064,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683370968845302,182,1580683370968213081,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683371970391928,183,1580683371969743967,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683372969659267,184,1580683372969000101,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683373964828244,185,1580683373964194059,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683374970482554,186,1580683374969768047,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683375969589953,187,1580683375969002008,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683376969763309,188,1580683376969166040,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
